Dirty Kev and the Boyz,122.02,vs.,119.76,The Hardly Know 'Ers
Trevor Lawrence,33.42,QB,16.56,Joe Burrow
J.K. Dobbins,18.0,RB,14.7,Zonovan Knight
Gus Edwards,6.6,RB,3.2,Travis Etienne
D'Andre Swift,5.4,RB,4.6,Latavius Murray
Jaylen Waddle,4.1,WR,15.0,A.J. Brown
Jerry Jeudy,29.3,WR,6.4,Mike Evans
DJ Moore,0.6,WR,23.5,Ja'Marr Chase
T.J. Hockenson,8.7,TE,11.7,Dalton Schultz
Cedrick Wilson,2.9,WR/RB/TE,9.4,DeAndre Hopkins
Jason Myers,6.0,K,10.7,Tyler Bass
LV,7.0,D/ST,4.0,DAL

Munch and McMunchkins,114.32,vs.,126.48,klabs_smelly_dookey
Tyler Huntley,5.62,QB,30.38,Jalen Hurts
D'Onta Foreman,8.0,RB,15.6,Ezekiel Elliott
Christian McCaffrey,28.3,RB,0.7,Tony Jones
Jamaal Williams,3.7,RB,8.8,Cam Akers
Stefon Diggs,5.2,WR,10.6,Jameson Williams
Adam Thielen,16.0,WR,12.4,Deebo Samuel
DeVonta Smith,14.9,WR,11.2,Diontae Johnson
Travis Kelce,9.1,TE,10.8,Pat Freiermuth
Tyler Lockett,14.5,WR/RB/TE,0.0,Tyler Boyd
Evan McPherson,5.0,K,13.0,Michael Badgley
MIA,4.0,D/ST,13.0,BUF

J E T S NONONO,56.16,vs.,170.48,Juju and Jujuju
Kyler Murray,0.66,QB,18.48,Justin Herbert
Kareem Hunt,2.2,RB,20.4,Austin Ekeler
Kenyan Drake,0.2,RB,18.4,Josh Jacobs
Nick Chubb,6.9,RB,8.1,Dalvin Cook
Kalif Raymond,2.9,WR,22.1,Tyreek Hill
Mike Williams,20.6,WR,17.9,JuJu Smith-Schuster
Skyy Moore,1.2,WR,27.8,Justin Jefferson
Hunter Henry,8.5,TE,5.3,Gerald Everett
Dontrell Hilliard,0.0,WR/RB/TE,9.3,George Pickens
Brandon McManus,4.0,K,11.7,Justin Tucker
PHI,9.0,D/ST,11.0,SF

Inferno F.C.,103.12,vs.,95.96,bformell
Mike White,9.72,QB,20.56,Geno Smith
Najee Harris,12.0,RB,20.4,James Conner
Joe Mixon,11.6,RB,4.9,Raheem Mostert
Devin Singletary,4.8,RB,19.0,Derrick Henry
DK Metcalf,15.6,WR,2.5,Marquez Valdes-Scantling
Chris Godwin,7.9,WR,5.2,Amari Cooper
Joshua Palmer,7.3,WR,2.7,Marvin Jones
Noah Gray,6.0,TE,2.7,Mark Andrews
Rachaad White,8.2,WR/RB/TE,2.1,Tyler Higbee
Robbie Gould,5.0,K,12.9,Jake Elliott
KC,15.0,D/ST,3.0,ARI

CeeDee’s Nutz,77.78,vs.,81.18,PatnMahomies
Josh Allen,20.58,QB,19.78,Patrick Mahomes
Michael Carter,1.5,RB,4.4,Travis Homer
Joshua Kelley,4.0,RB,2.0,Rhamondre Stevenson
Isaiah Spiller,0.0,RB,7.6,Leonard Fournette
Tee Higgins,0.0,WR,5.4,Marquise Brown
Isaiah McKenzie,4.3,WR,12.7,Brandon Aiyuk
CeeDee Lamb,5.8,WR,10.4,Amon-Ra St. Brown
Tyler Conklin,5.3,TE,4.8,George Kittle
Donovan Peoples-Jones,15.4,WR/RB/TE,2.0,Corey Davis
Daniel Carlson,12.9,K,11.1,Nick Folk
NYJ,8.0,D/ST,1.0,SEA

Aaron’s Drug Adventures,83.54,vs.,145.56,Los Angeles Rams
Deshaun Watson,16.34,QB,12.66,Dak Prescott
Nyheim Hines,1.2,RB,5.8,Saquon Barkley
Kyren Williams,3.4,RB,20.2,Tony Pollard
Boston Scott,10.2,RB,28.0,Miles Sanders
Terrace Marshall,2.3,WR,7.0,Christian Kirk
Isaiah Hodgins,13.8,WR,8.6,Davante Adams
Russell Gage,8.2,WR,10.8,Garrett Wilson
Dawson Knox,12.1,TE,5.7,Greg Dulcich
Will Dissly,3.0,WR/RB/TE,15.2,Keenan Allen
Graham Gano,2.0,K,11.6,Brett Maher
JAX,11.0,D/ST,20.0,NE

